activity_datetime,characteristicname,count,mean,median,min,max,year,month,month_name
2013-01-31,"Total Phosphorus, mixed forms",13,0.08537692307692307,0.0544,0.014,0.2254,2013,1,January
2013-02-28,Chloride,32,203.525,127.0,28.6,1290.0,2013,2,February
2013-02-28,Dissolved oxygen (DO),30,13.172666666666666,13.215,11.32,14.96,2013,2,February
2013-02-28,Kjeldahl nitrogen,30,0.6113333333333333,0.55,0.2,1.41,2013,2,February
2013-02-28,Specific conductance,30,1265.8666666666666,891.0,431.0,5580.0,2013,2,February
2013-02-28,"Temperature, water",30,1.34,1.25,0.0,3.7,2013,2,February
2013-02-28,"Total Phosphorus, mixed forms",29,0.09530689655172414,0.0367,0.01,0.28,2013,2,February
2013-03-31,Chloride,42,327.8833333333333,76.75,20.4,2690.0,2013,3,March
2013-03-31,Dissolved oxygen (DO),27,15.424814814814816,14.11,10.75,20.86,2013,3,March
2013-03-31,Kjeldahl nitrogen,27,0.5537037037037037,0.53,0.21,0.94,2013,3,March
2013-03-31,Specific conductance,27,1987.888888888889,830.0,260.0,8460.0,2013,3,March
2013-03-31,"Temperature, water",27,2.685185185185185,2.6,0.2,5.6,2013,3,March
2013-03-31,"Total Phosphorus, mixed forms",41,0.10308536585365853,0.072,0.01,0.3709,2013,3,March
2013-04-30,Chloride,47,100.65106382978725,65.7,13.8,474.0,2013,4,April
2013-04-30,Dissolved oxygen (DO),41,12.653063414634147,11.95,9.05,19.29,2013,4,April
2013-04-30,Kjeldahl nitrogen,38,0.37507894736842107,0.365,0.161,0.79,2013,4,April
2013-04-30,Specific conductance,38,793.9473684210526,670.0,331.0,2030.0,2013,4,April
2013-04-30,"Temperature, water",45,7.7684444444444445,8.3,2.5,12.3,2013,4,April
2013-04-30,"Total Phosphorus, mixed forms",54,0.035525925925925926,0.017,0.0041,0.3056,2013,4,April
2013-05-31,Chloride,35,92.3,56.6,14.7,433.0,2013,5,May
2013-05-31,Dissolved oxygen (DO),31,10.397419354838709,10.24,5.6,14.5,2013,5,May
2013-05-31,Kjeldahl nitrogen,31,0.6674193548387097,0.66,0.34,1.31,2013,5,May
2013-05-31,Specific conductance,30,701.8,593.0,288.0,1810.0,2013,5,May
2013-05-31,"Temperature, water",42,15.158571428571427,14.77,8.7,22.11,2013,5,May
2013-05-31,"Total Phosphorus, mixed forms",40,2.8524025,0.061,0.012,47.4,2013,5,May
2013-06-30,Chloride,36,115.92777777777776,75.15,25.7,524.0,2013,6,June
2013-06-30,Dissolved oxygen (DO),17,11.114117647058823,11.92,2.79,14.15,2013,6,June
2013-06-30,Kjeldahl nitrogen,32,0.714375,0.645,0.4,1.71,2013,6,June
2013-06-30,Specific conductance,31,879.7096774193549,766.0,520.0,2200.0,2013,6,June
2013-06-30,"Temperature, water",17,15.829411764705883,16.0,11.2,20.6,2013,6,June
2013-06-30,"Total Phosphorus, mixed forms",44,7.947109090909091,0.0478,0.0081,92.0,2013,6,June
2013-07-31,Chloride,14,47.285714285714285,36.45,21.9,109.0,2013,7,July
2013-07-31,Dissolved oxygen (DO),14,9.235,9.17,7.19,12.31,2013,7,July
2013-07-31,Kjeldahl nitrogen,14,0.6671428571428571,0.645,0.42,1.02,2013,7,July
2013-07-31,Specific conductance,12,494.5833333333333,473.5,266.0,708.0,2013,7,July
2013-07-31,"Temperature, water",14,20.67142857142857,21.05,17.6,23.0,2013,7,July
2013-07-31,"Total Phosphorus, mixed forms",27,10.03677037037037,0.385,0.0148,47.4,2013,7,July
2013-08-31,Chloride,58,99.20689655172414,67.0,12.2,586.0,2013,8,August
2013-08-31,Dissolved oxygen (DO),49,9.048979591836734,8.79,3.59,15.96,2013,8,August
2013-08-31,Kjeldahl nitrogen,52,17.665384615384617,0.46,0.11,466.0,2013,8,August
2013-08-31,Specific conductance,49,779.2244897959183,676.0,341.0,2400.0,2013,8,August
2013-08-31,"Temperature, water",49,20.159183673469386,19.2,13.5,80.2,2013,8,August
2013-08-31,"Total Phosphorus, mixed forms",72,5.384779166666666,0.0377,0.007,66.4,2013,8,August
2013-09-30,Chloride,42,74.05714285714286,55.0,23.1,273.0,2013,9,September
2013-09-30,Dissolved oxygen (DO),39,10.124593076923077,10.5,7.04,12.69,2013,9,September
2013-09-30,Kjeldahl nitrogen,39,0.6653846153846154,0.63,0.257,1.83,2013,9,September
2013-09-30,Specific conductance,39,629.6923076923077,643.0,306.0,1240.0,2013,9,September
2013-09-30,"Temperature, water",35,13.548571428571428,12.7,8.5,22.0,2013,9,September
2013-09-30,"Total Phosphorus, mixed forms",59,2.602205084745763,0.013,0.003,62.8,2013,9,September
2013-10-31,Chloride,20,63.4,53.3,24.0,153.0,2013,10,October
2013-10-31,Dissolved oxygen (DO),16,13.939375,14.25,5.55,15.88,2013,10,October
2013-10-31,Kjeldahl nitrogen,16,0.491875,0.45,0.31,0.72,2013,10,October
2013-10-31,Specific conductance,14,664.0714285714286,639.5,548.0,810.0,2013,10,October
2013-10-31,"Temperature, water",16,9.36875,9.05,4.6,14.2,2013,10,October
2013-10-31,"Total Phosphorus, mixed forms",25,3.406988,0.046,0.008,25.0,2013,10,October
2013-11-30,Chloride,31,89.28387096774195,69.4,27.3,205.0,2013,11,November
2013-11-30,Dissolved oxygen (DO),29,13.491724137931033,13.39,6.21,17.73,2013,11,November
2013-11-30,Kjeldahl nitrogen,29,0.6265517241379309,0.46,0.3,2.23,2013,11,November
2013-11-30,Specific conductance,28,802.5357142857143,739.0,428.0,1270.0,2013,11,November
2013-11-30,"Temperature, water",28,5.2821428571428575,5.75,1.4,7.9,2013,11,November
2013-11-30,"Total Phosphorus, mixed forms",31,0.020506451612903227,0.016,0.007,0.056,2013,11,November
2013-12-31,Chloride,2,63.65,63.65,60.7,66.6,2013,12,December
2013-12-31,"Total Phosphorus, mixed forms",2,0.02475,0.02475,0.0158,0.0337,2013,12,December
2014-01-31,Chloride,18,690.6388888888889,140.0,40.8,5610.0,2014,1,January
2014-01-31,Dissolved oxygen (DO),14,14.437142857142858,13.4,9.85,20.12,2014,1,January
2014-01-31,Kjeldahl nitrogen,14,1.2,0.905,0.16,4.72,2014,1,January
2014-01-31,Specific conductance,14,3240.3571428571427,1255.0,657.0,17500.0,2014,1,January
2014-01-31,"Temperature, water",14,0.33571428571428574,0.2,0.0,1.4,2014,1,January
2014-01-31,"Total Phosphorus, mixed forms",18,0.04396111111111111,0.0215,0.015,0.332,2014,1,January
2014-02-28,Chloride,18,483.1666666666667,160.0,31.3,1940.0,2014,2,February
2014-02-28,Dissolved oxygen (DO),16,15.985625,14.524999999999999,11.54,24.92,2014,2,February
2014-02-28,Kjeldahl nitrogen,16,0.7268749999999999,0.6950000000000001,0.35,1.42,2014,2,February
2014-02-28,Specific conductance,16,2189.875,1365.0,598.0,6360.0,2014,2,February
2014-02-28,"Temperature, water",9,0.4555555555555556,0.1,0.1,1.6,2014,2,February
2014-02-28,"Total Phosphorus, mixed forms",18,0.02941111111111111,0.0245,0.007,0.079,2014,2,February
2014-03-31,Chloride,23,356.5217391304348,166.0,39.8,1840.0,2014,3,March
2014-03-31,Dissolved oxygen (DO),19,15.012105263157896,15.43,12.35,17.17,2014,3,March
2014-03-31,Kjeldahl nitrogen,19,0.7642105263157895,0.7,0.24,1.65,2014,3,March
2014-03-31,Specific conductance,19,1821.2631578947369,1160.0,632.0,6110.0,2014,3,March
2014-03-31,"Temperature, water",19,0.5421052631578948,0.2,0.0,2.0,2014,3,March
2014-03-31,"Total Phosphorus, mixed forms",23,0.04303478260869565,0.032,0.008,0.2394,2014,3,March
2014-04-30,Chloride,29,175.9241379310345,50.8,24.6,1220.0,2014,4,April
2014-04-30,Dissolved oxygen (DO),15,15.868666666666666,15.06,13.38,19.47,2014,4,April
2014-04-30,Kjeldahl nitrogen,15,0.49599999999999994,0.45,0.28,1.2,2014,4,April
2014-04-30,Specific conductance,14,1498.7857142857142,1165.0,571.0,4410.0,2014,4,April
2014-04-30,"Temperature, water",15,6.8933333333333335,7.8,0.5,11.6,2014,4,April
2014-04-30,"Total Phosphorus, mixed forms",31,0.08893548387096775,0.0523,0.013,0.2973,2014,4,April
2014-05-31,Chloride,55,118.96000000000001,85.9,26.3,563.0,2014,5,May
2014-05-31,Dissolved oxygen (DO),51,10.881568627450982,10.93,6.12,15.36,2014,5,May
2014-05-31,Kjeldahl nitrogen,51,0.58,0.53,0.36,1.78,2014,5,May
2014-05-31,Specific conductance,48,935.7708333333334,740.0,481.0,3540.0,2014,5,May
2014-05-31,"Temperature, water",51,12.233333333333333,13.8,5.4,19.8,2014,5,May
2014-05-31,"Total Phosphorus, mixed forms",65,2.5603953846153846,0.025,0.008,60.4,2014,5,May
2014-06-30,Chloride,31,148.38709677419354,99.9,26.0,769.0,2014,6,June
2014-06-30,Dissolved oxygen (DO),29,9.411034482758621,9.8,5.1,11.85,2014,6,June
2014-06-30,Kjeldahl nitrogen,29,0.6627586206896552,0.6,0.15,1.83,2014,6,June
2014-06-30,Specific conductance,28,953.5714285714286,814.0,526.0,2920.0,2014,6,June
2014-06-30,"Temperature, water",29,18.389655172413793,18.5,13.8,21.7,2014,6,June
2014-06-30,"Total Phosphorus, mixed forms",39,9.61214358974359,0.035,0.006,225.0,2014,6,June
2014-07-31,Chloride,19,151.64736842105265,75.0,17.5,586.0,2014,7,July
2014-07-31,Dissolved oxygen (DO),15,10.052666666666665,10.58,3.45,12.49,2014,7,July
2014-07-31,Kjeldahl nitrogen,15,0.6766666666666666,0.54,0.31,2.2,2014,7,July
2014-07-31,Specific conductance,15,988.4666666666667,779.0,541.0,2210.0,2014,7,July
2014-07-31,"Temperature, water",15,19.48,20.2,12.7,25.4,2014,7,July
2014-07-31,"Total Phosphorus, mixed forms",25,8.06336,0.062,0.026,75.2,2014,7,July
2014-08-31,Chloride,45,127.77111111111111,95.4,16.5,576.0,2014,8,August
2014-08-31,Dissolved oxygen (DO),44,9.064545454545454,8.969999999999999,1.12,14.36,2014,8,August
2014-08-31,Kjeldahl nitrogen,44,0.45363636363636367,0.37,0.17,3.09,2014,8,August
2014-08-31,Specific conductance,17,685.1764705882352,660.0,501.0,912.0,2014,8,August
2014-08-31,"Temperature, water",45,19.044444444444444,19.2,13.0,23.8,2014,8,August
2014-08-31,"Total Phosphorus, mixed forms",55,3.461401818181818,0.028,0.009,65.6,2014,8,August
2014-09-30,Chloride,40,90.38250000000001,72.05,25.3,222.0,2014,9,September
2014-09-30,Dissolved oxygen (DO),33,9.563030303030303,9.13,0.22,15.32,2014,9,September
2014-09-30,Kjeldahl nitrogen,32,0.4390625,0.42,0.1,0.99,2014,9,September
2014-09-30,Specific conductance,32,764.78125,722.5,531.0,1220.0,2014,9,September
2014-09-30,"Temperature, water",34,13.955882352941176,13.75,9.9,18.3,2014,9,September
2014-09-30,"Total Phosphorus, mixed forms",46,5.345493478260869,0.0305,0.007,101.0,2014,9,September
2014-10-31,Chloride,34,105.82058823529412,89.2,23.2,260.0,2014,10,October
2014-10-31,Dissolved oxygen (DO),30,11.887,12.225,8.47,14.57,2014,10,October
2014-10-31,Kjeldahl nitrogen,30,0.6713333333333333,0.55,0.31,1.97,2014,10,October
2014-10-31,Specific conductance,28,867.8928571428571,844.0,539.0,1230.0,2014,10,October
2014-10-31,"Temperature, water",30,41.63666666666666,10.55,6.7,99.0,2014,10,October
2014-10-31,"Total Phosphorus, mixed forms",36,0.025530555555555556,0.019,0.0066,0.082,2014,10,October
2014-11-30,Chloride,35,197.19142857142856,68.7,27.2,1290.0,2014,11,November
2014-11-30,Dissolved oxygen (DO),32,15.396875,13.120000000000001,10.52,26.98,2014,11,November
2014-11-30,Kjeldahl nitrogen,33,0.5081818181818182,0.48,0.25,1.13,2014,11,November
2014-11-30,Specific conductance,31,1142.516129032258,695.0,511.0,4360.0,2014,11,November
2014-11-30,"Temperature, water",33,2.6545454545454543,2.3,0.0,22.2,2014,11,November
2014-11-30,"Total Phosphorus, mixed forms",38,0.048244736842105264,0.01755,0.005,0.4083,2014,11,November
2014-12-31,Chloride,7,558.0714285714286,457.0,63.5,1120.0,2014,12,December
2014-12-31,Dissolved oxygen (DO),5,15.706,14.01,13.63,21.35,2014,12,December
2014-12-31,Kjeldahl nitrogen,5,0.71,0.74,0.52,0.96,2014,12,December
2014-12-31,Specific conductance,5,2778.0,3010.0,1750.0,3780.0,2014,12,December
2014-12-31,"Temperature, water",5,5.34,4.9,2.8,8.1,2014,12,December
2014-12-31,"Total Phosphorus, mixed forms",7,0.05357142857142857,0.0483,0.016,0.092,2014,12,December
2015-01-31,Chloride,53,866.2641509433962,261.0,31.1,4760.0,2015,1,January
2015-01-31,Dissolved oxygen (DO),54,19.464629629629627,19.9,11.09,30.5,2015,1,January
2015-01-31,Kjeldahl nitrogen,49,0.7440816326530613,0.51,0.15,3.66,2015,1,January
2015-01-31,Specific conductance,74,4172.783783783784,3567.0,452.0,14426.0,2015,1,January
2015-01-31,"Temperature, water",54,0.36000000000000004,0.1,0.0,3.6,2015,1,January
2015-01-31,"Total Phosphorus, mixed forms",52,0.03840961538461539,0.0245,0.007,0.178,2015,1,January
2015-02-28,Chloride,50,833.1560000000001,297.5,19.6,5780.0,2015,2,February
2015-02-28,Dissolved oxygen (DO),52,19.14173076923077,19.244999999999997,10.97,32.2,2015,2,February
2015-02-28,Kjeldahl nitrogen,48,0.6689583333333333,0.455,0.21,3.85,2015,2,February
2015-02-28,Specific conductance,85,3384.494117647059,2470.0,301.0,17375.0,2015,2,February
2015-02-28,"Temperature, water",52,0.2901923076923077,0.08,0.0,2.6,2015,2,February
2015-02-28,"Total Phosphorus, mixed forms",50,0.054905999999999996,0.0285,0.008,0.5,2015,2,February
2015-03-31,Chloride,62,613.074193548387,219.5,31.1,4430.0,2015,3,March
2015-03-31,Dissolved oxygen (DO),57,34.26824561403509,19.93,11.1,99.0,2015,3,March
2015-03-31,Kjeldahl nitrogen,52,0.6649999999999999,0.615,0.22,2.71,2015,3,March
2015-03-31,Specific conductance,89,3033.370786516854,1886.0,118.0,19544.0,2015,3,March
2015-03-31,"Temperature, water",57,1.5577543859649123,1.5,0.01,5.14,2015,3,March
2015-03-31,"Total Phosphorus, mixed forms",62,0.0742741935483871,0.0565,0.015,0.432,2015,3,March
2015-04-30,Chloride,58,246.63620689655173,124.0,23.4,1330.0,2015,4,April
2015-04-30,Dissolved oxygen (DO),64,14.77375,15.06,10.44,20.2,2015,4,April
2015-04-30,Kjeldahl nitrogen,52,0.7385,0.695,0.17,2.43,2015,4,April
2015-04-30,Specific conductance,86,1339.0837209302326,970.0,304.1,4330.0,2015,4,April
2015-04-30,"Temperature, water",73,7.454109589041096,7.71,2.25,13.88,2015,4,April
2015-04-30,"Total Phosphorus, mixed forms",67,0.1282686567164179,0.058,0.0028,0.7243,2015,4,April
2015-05-31,Chloride,72,338.1013888888889,179.5,18.6,1770.0,2015,5,May
2015-05-31,Dissolved oxygen (DO),84,13.574761904761905,14.605,5.56,21.28,2015,5,May
2015-05-31,Kjeldahl nitrogen,67,0.6849253731343283,0.5,0.11,7.54,2015,5,May
2015-05-31,Specific conductance,105,1694.4095238095238,1260.0,546.0,5760.0,2015,5,May
2015-05-31,"Temperature, water",85,15.995411764705882,15.18,7.53,77.7,2015,5,May
2015-05-31,"Total Phosphorus, mixed forms",75,1.6957706666666668,0.028,0.007,63.6,2015,5,May
2015-06-30,Chloride,70,151.64285714285714,108.5,21.6,592.0,2015,6,June
2015-06-30,Dissolved oxygen (DO),68,11.189264705882353,11.525,5.68,14.17,2015,6,June
2015-06-30,Kjeldahl nitrogen,25,0.9684,0.86,0.21,2.74,2015,6,June
2015-06-30,Specific conductance,92,908.6304347826087,751.5,198.0,2410.0,2015,6,June
2015-06-30,"Temperature, water",68,19.056029411764705,19.185000000000002,13.8,22.7,2015,6,June
2015-06-30,"Total Phosphorus, mixed forms",72,1.6545763888888887,0.07050000000000001,0.006,57.8,2015,6,June
2015-07-31,Chloride,70,211.09857142857143,134.5,14.9,923.0,2015,7,July
2015-07-31,Dissolved oxygen (DO),76,8.175294078947369,7.7,3.82,12.37,2015,7,July
2015-07-31,Kjeldahl nitrogen,31,0.5052903225806451,0.47,0.207,1.13,2015,7,July
2015-07-31,Specific conductance,99,1277.469696969697,1075.0,311.9,3447.0,2015,7,July
2015-07-31,"Temperature, water",74,20.444594594594594,20.6,12.6,25.7,2015,7,July
2015-07-31,"Total Phosphorus, mixed forms",83,2.053626506024097,0.028,0.0026,50.2,2015,7,July
2015-08-31,Chloride,63,185.33492063492065,129.0,16.5,679.0,2015,8,August
2015-08-31,Dissolved oxygen (DO),69,8.339130434782609,8.47,4.75,12.97,2015,8,August
2015-08-31,Kjeldahl nitrogen,26,14.34153846153846,0.46499999999999997,0.29,357.0,2015,8,August
2015-08-31,Specific conductance,94,1133.476595744681,916.5,498.8,2773.0,2015,8,August
2015-08-31,"Temperature, water",69,20.68840579710145,21.5,14.1,25.6,2015,8,August
2015-08-31,"Total Phosphorus, mixed forms",99,37.65335252525252,0.078,0.006,701.0,2015,8,August
2015-09-30,Chloride,48,192.40625,172.5,11.8,453.0,2015,9,September
2015-09-30,Dissolved oxygen (DO),52,10.162692307692309,10.010000000000002,7.19,14.33,2015,9,September
2015-09-30,Kjeldahl nitrogen,25,0.6204,0.54,0.33,2.64,2015,9,September
2015-09-30,Specific conductance,76,1107.860355263158,996.5,520.0,2034.0,2015,9,September
2015-09-30,"Temperature, water",52,15.667307692307693,15.6,11.4,19.0,2015,9,September
2015-09-30,"Total Phosphorus, mixed forms",82,19.53665,0.0863,0.0104,161.0,2015,9,September
2015-10-31,Chloride,70,179.68571428571428,139.0,23.8,727.0,2015,10,October
2015-10-31,Dissolved oxygen (DO),72,10.77875,10.625,5.65,14.06,2015,10,October
2015-10-31,Kjeldahl nitrogen,25,0.6803999999999999,0.5,0.28,4.27,2015,10,October
2015-10-31,Specific conductance,96,1121.75,999.5,393.0,2471.0,2015,10,October
2015-10-31,"Temperature, water",72,10.61111111111111,10.6,3.3,16.5,2015,10,October
2015-10-31,"Total Phosphorus, mixed forms",98,13.840680612244897,0.04875,0.006,162.0,2015,10,October
2015-11-30,Chloride,77,177.78311688311686,122.0,19.2,781.0,2015,11,November
2015-11-30,Dissolved oxygen (DO),83,13.258433734939759,13.41,7.93,17.27,2015,11,November
2015-11-30,Kjeldahl nitrogen,25,0.40240000000000004,0.39,0.27,0.74,2015,11,November
2015-11-30,Specific conductance,105,1156.2285714285715,982.0,551.0,3050.0,2015,11,November
2015-11-30,"Temperature, water",83,4.48421686746988,3.5,0.5,10.5,2015,11,November
2015-11-30,"Total Phosphorus, mixed forms",103,11.739502912621358,0.0295,0.006,298.0,2015,11,November
2015-12-31,Chloride,43,202.96046511627904,174.0,23.5,597.0,2015,12,December
2015-12-31,Dissolved oxygen (DO),44,11.010909090909092,11.71,6.91,14.86,2015,12,December
2015-12-31,Kjeldahl nitrogen,32,0.48,0.405,0.24,1.15,2015,12,December
2015-12-31,Specific conductance,76,1114.2894736842106,1044.5,468.0,2287.0,2015,12,December
2015-12-31,"Temperature, water",44,6.5002272727272725,6.1,4.7,8.7,2015,12,December
2015-12-31,"Total Phosphorus, mixed forms",54,30.02132222222222,0.0402,0.0082,616.0,2015,12,December
2016-01-31,Chloride,58,445.3206896551724,256.5,20.9,2280.0,2016,1,January
2016-01-31,Dissolved oxygen (DO),57,14.247368421052633,14.4,11.68,18.12,2016,1,January
2016-01-31,Kjeldahl nitrogen,31,0.6206451612903227,0.5,0.27,2.0,2016,1,January
2016-01-31,Specific conductance,88,2139.2613636363635,1544.0,575.0,8196.0,2016,1,January
2016-01-31,"Temperature, water",51,0.5647058823529412,0.1,0.0,3.9,2016,1,January
2016-01-31,"Total Phosphorus, mixed forms",67,24.225067164179105,0.0288,0.009,627.0,2016,1,January
2016-02-29,Chloride,45,1829.082222222222,725.0,40.5,7090.0,2016,2,February
2016-02-29,Dissolved oxygen (DO),42,17.90142857142857,15.85,12.0,99.0,2016,2,February
2016-02-29,Kjeldahl nitrogen,31,0.7625806451612903,0.57,0.22,2.91,2016,2,February
2016-02-29,Specific conductance,74,7453.918918918919,4839.0,99.0,24703.0,2016,2,February
2016-02-29,"Temperature, water",41,2.7569268292682927,0.16,0.014,99.0,2016,2,February
2016-02-29,"Total Phosphorus, mixed forms",54,11.229987037037038,0.04075,0.0104,270.0,2016,2,February
2016-03-31,Chloride,75,325.25333333333333,171.0,25.7,1240.0,2016,3,March
2016-03-31,Dissolved oxygen (DO),58,12.883620689655173,12.73,11.37,14.77,2016,3,March
2016-03-31,Kjeldahl nitrogen,32,1.0328125,0.91,0.43,3.25,2016,3,March
2016-03-31,Specific conductance,89,1289.1573033707866,980.0,177.0,4120.0,2016,3,March
2016-03-31,"Temperature, water",58,4.724482758620689,5.3,0.3,7.84,2016,3,March
2016-03-31,"Total Phosphorus, mixed forms",81,7.663896296296295,0.113,0.0159,179.0,2016,3,March
2016-04-30,Chloride,92,268.5054347826087,114.5,23.1,1270.0,2016,4,April
2016-04-30,Dissolved oxygen (DO),88,13.35931818181818,12.21,10.05,99.9,2016,4,April
2016-04-30,Kjeldahl nitrogen,33,0.6030606060606061,0.56,0.201,1.3,2016,4,April
2016-04-30,Specific conductance,115,1573.7486956521739,995.0,318.6,5752.0,2016,4,April
2016-04-30,"Temperature, water",87,8.925287356321839,9.0,1.7,15.4,2016,4,April
2016-04-30,"Total Phosphorus, mixed forms",145,18.259745517241377,0.053,0.0034,320.0,2016,4,April
2016-05-31,Chloride,64,250.3796875,161.5,0.0,856.0,2016,5,May
2016-05-31,Dissolved oxygen (DO),66,11.316515151515151,11.34,4.4,15.94,2016,5,May
2016-05-31,Kjeldahl nitrogen,25,0.9768000000000001,0.95,0.58,1.62,2016,5,May
2016-05-31,Specific conductance,90,1332.6599999999999,1165.0,59.2,3241.0,2016,5,May
2016-05-31,"Temperature, water",66,13.546969696969697,14.2,6.6,20.4,2016,5,May
2016-05-31,"Total Phosphorus, mixed forms",102,11.18903137254902,0.045649999999999996,0.007,146.0,2016,5,May
2016-06-30,Chloride,49,312.82448979591834,249.0,9.1,1030.0,2016,6,June
2016-06-30,Dissolved oxygen (DO),53,18.89188679245283,10.19,4.67,99.0,2016,6,June
2016-06-30,Kjeldahl nitrogen,25,0.8016,0.82,0.35,1.41,2016,6,June
2016-06-30,Specific conductance,79,1571.8822784810127,1360.0,69.7,4118.0,2016,6,June
2016-06-30,"Temperature, water",55,20.094545454545454,20.6,12.3,26.2,2016,6,June
2016-06-30,"Total Phosphorus, mixed forms",73,19.19422876712329,0.094,0.008,142.0,2016,6,June
2016-07-31,Chloride,75,222.032,190.0,11.2,874.0,2016,7,July
2016-07-31,Dissolved oxygen (DO),81,10.02432098765432,9.47,2.69,66.89,2016,7,July
